counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
8.0,,,NITL,75.0,92.0,86.0,86.0,0.0,1.3,1.51,19.13,5.23,1.35,11610.0,2221.35,135000000.0,2018-11-29,15:07:37
9.0,2513.25,2513.25,OMU,2137.0,0.0,2513.25,2513.25,69084.0,0.0,0.0,9.65,10.36,1.54,14647.23,1413.28,5828003.0,2018-11-29,15:07:37
10.0,1140.0,1140.0,PCL,980.0,0.0,1150.0,1140.0,1555580.0,25.0,2.19,28.94,3.46,1.09,137091.63,39673.0,120255820.0,2018-11-29,15:07:37
11.0,,,STANDARD,600.0,670.0,670.0,670.0,0.0,10.65,1.59,7.74,12.93,2.18,157227.67,12162.0,234668162.0,2018-11-29,15:07:37
12.0,,,SUNBIRD,125.0,145.0,145.0,145.0,0.0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580.0,2018-11-29,15:07:37
13.0,24.51,24.5,TNM,22.02,27.99,24.5,24.5,46790455.0,0.6,2.45,5.33,18.77,8.44,245991.03,13108.0,10040450000.0,2018-11-29,15:07:37
1.0,13.0,13.0,BHL,0.0,13.0,13.0,13.0,745.0,1.15,8.85,4.64,21.55,2.12,10916.76,506.54,839750705.0,2018-11-27,15:03:12
2.0,,,FMBCH,70.01,0.0,70.0,70.0,0.0,0.0,0.0,15.44,6.48,1.58,163537.5,25245.06,2336250000.0,2018-11-27,15:03:12
3.0,200.0,200.0,ILLOVO,175.0,204.0,200.0,200.0,7419778.0,0.0,0.0,11.53,8.67,2.34,142688.88,16449.0,713444391.0,2018-11-27,15:03:12
4.0,,,MPICO,12.5,13.2,13.2,13.2,0.0,0.18,1.36,16.79,5.96,1.1,30334.23,5092.87,2298047460.0,2018-11-27,15:03:12
5.0,332.02,332.01,NBM,332.02,0.0,332.0,332.02,3200.0,19.3,5.81,12.35,8.1,1.92,155030.68,19147.0,466931738.0,2018-11-27,15:03:12
6.0,10.5,10.5,NBS,10.0,10.5,10.5,10.5,7672.0,,,-3.57,-27.98,2.44,30561.02,-1092.31,2910573356.0,2018-11-27,15:03:12
7.0,,,NICO,0.0,49.97,49.98,49.98,0.0,1.5,3.0,21.34,4.69,2.31,52131.19,11123.0,1043041096.0,2018-11-27,15:03:12
8.0,86.0,85.99,NITL,0.0,0.0,86.0,86.0,1219989.0,1.3,1.51,19.13,5.23,1.35,11610.0,2221.35,135000000.0,2018-11-27,15:03:12
9.0,,,OMU,0.0,2513.25,2513.25,2513.25,0.0,0.0,0.0,9.65,10.36,1.54,14647.23,1413.28,5828003.0,2018-11-27,15:03:12
10.0,,,PCL,0.0,0.0,1150.0,1150.0,0.0,25.0,2.17,28.69,3.49,1.1,138294.19,39673.0,120255820.0,2018-11-27,15:03:12
11.0,,,STANDARD,600.0,670.0,670.0,670.0,0.0,10.65,1.59,7.74,12.93,2.18,157227.67,12162.0,234668162.0,2018-11-27,15:03:12
12.0,,,SUNBIRD,125.0,145.0,145.0,145.0,0.0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580.0,2018-11-27,15:03:12
13.0,24.5,24.5,TNM,24.5,27.99,24.5,24.5,1148337.0,0.6,2.45,5.33,18.77,8.44,245991.03,13108.0,10040450000.0,2018-11-27,15:03:12
1.0,13.0,13.0,BHL,0.0,13.0,13.0,13.0,4000.0,1.15,8.85,4.64,21.55,2.12,10916.76,506.54,839750705.0,2018-11-26,14:37:00
2.0,,,FMBCH,70.01,0.0,70.0,70.0,0.0,0.0,0.0,15.44,6.48,1.58,163537.5,25245.06,2336250000.0,2018-11-26,14:37:00
3.0,,,ILLOVO,175.0,200.0,200.0,200.0,0.0,0.0,0.0,11.53,8.67,2.34,142688.88,16449.0,713444391.0,2018-11-26,14:37:00
4.0,13.2,13.2,MPICO,12.5,13.2,13.2,13.2,10735.0,0.18,1.36,16.79,5.96,1.1,30334.23,5092.87,2298047460.0,2018-11-26,14:37:00
5.0,,,NBM,332.0,0.0,332.0,332.0,0.0,19.3,5.81,12.35,8.1,1.92,155021.34,19147.0,466931738.0,2018-11-26,14:37:00
6.0,10.5,10.5,NBS,10.0,10.5,10.5,10.5,15000.0,,,-3.57,-27.98,2.44,30561.02,-1092.31,2910573356.0,2018-11-26,14:37:00
7.0,,,NICO,0.0,49.97,49.98,49.98,0.0,1.5,3.0,21.34,4.69,2.31,52131.19,11123.0,1043041096.0,2018-11-26,14:37:00
8.0,86.0,86.0,NITL,75.0,0.0,86.0,86.0,1385268.0,1.3,1.51,19.13,5.23,1.35,11610.0,2221.35,135000000.0,2018-11-26,14:37:00
9.0,,,OMU,,,2513.25,2513.25,0.0,0.0,0.0,9.65,10.36,1.54,14647.23,1413.28,5828003.0,2018-11-26,14:37:00
10.0,1150.0,1150.0,PCL,980.0,0.0,1150.0,1150.0,50000.0,25.0,2.17,28.69,3.49,1.1,138294.19,39673.0,120255820.0,2018-11-26,14:37:00
11.0,,,STANDARD,600.0,670.0,670.0,670.0,0.0,10.65,1.59,7.74,12.93,2.18,157227.67,12162.0,234668162.0,2018-11-26,14:37:00
12.0,,,SUNBIRD,125.0,145.0,145.0,145.0,0.0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580.0,2018-11-26,14:37:00
13.0,24.5,24.5,TNM,22.02,24.5,22.31,24.5,125338.0,0.6,2.45,5.33,18.77,8.44,245991.03,13108.0,10040450000.0,2018-11-26,14:37:00
1.0,,,BHL,0.0,13.0,13.0,13.0,0.0,1.15,8.85,4.64,21.55,2.12,10916.76,506.54,839750705.0,2018-11-23,14:37:55
2.0,,,FMBCH,70.01,0.0,70.0,70.0,0.0,0.0,0.0,15.44,6.48,1.58,163537.5,25245.06,2336250000.0,2018-11-23,14:37:55
3.0,,,ILLOVO,175.0,200.0,200.0,200.0,0.0,0.0,0.0,11.53,8.67,2.34,142688.88,16449.0,713444391.0,2018-11-23,14:37:55
4.0,,,MPICO,12.5,13.2,13.2,13.2,0.0,0.18,1.36,16.79,5.96,1.1,30334.23,5092.87,2298047460.0,2018-11-23,14:37:55
5.0,,,NBM,332.0,0.0,332.0,332.0,0.0,19.3,5.81,12.35,8.1,1.92,155021.34,19147.0,466931738.0,2018-11-23,14:37:55
6.0,10.5,10.5,NBS,10.0,10.5,10.5,10.5,8042.0,,,-3.57,-27.98,2.44,30561.02,-1092.31,2910573356.0,2018-11-23,14:37:55
7.0,,,NICO,0.0,49.97,49.98,49.98,0.0,1.5,3.0,21.34,4.69,2.31,52131.19,11123.0,1043041096.0,2018-11-23,14:37:55
8.0,86.0,86.0,NITL,75.0,86.0,86.0,86.0,20000.0,1.3,1.51,19.13,5.23,1.35,11610.0,2221.35,135000000.0,2018-11-23,14:37:55
9.0,2513.25,2513.25,OMU,0.0,0.0,2513.25,2513.25,13878.0,0.0,0.0,9.65,10.36,1.54,14647.23,1413.28,5828003.0,2018-11-23,14:37:55
10.0,,,PCL,980.0,0.0,1150.0,1150.0,0.0,25.0,2.17,28.69,3.49,1.1,138294.19,39673.0,120255820.0,2018-11-23,14:37:55
11.0,,,STANDARD,600.0,670.0,670.0,670.0,0.0,10.65,1.59,7.74,12.93,2.18,157227.67,12162.0,234668162.0,2018-11-23,14:37:55
12.0,,,SUNBIRD,125.0,145.0,145.0,145.0,0.0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580.0,2018-11-23,14:37:55
13.0,24.5,22.0,TNM,22.01,24.5,24.51,22.31,32495.0,0.6,2.69,5.85,17.09,7.69,223976.33,13108.0,10040450000.0,2018-11-23,14:37:55
1.0,13.0,13.0,BHL,0.0,14.95,13.0,13.0,131000.0,1.15,8.85,4.64,21.55,2.12,10916.76,506.54,839750705.0,2018-11-22,14:09:50
2.0,70.0,70.0,FMBCH,70.0,0.0,70.0,70.0,10000.0,0.0,0.0,15.44,6.48,1.58,163537.5,25245.06,2336250000.0,2018-11-22,14:09:50
3.0,,,ILLOVO,175.0,200.0,200.0,200.0,0.0,0.0,0.0,4.96,20.15,3.9,142688.88,7080.0,713444391.0,2018-11-22,14:09:50
4.0,13.2,13.2,MPICO,12.5,13.2,13.2,13.2,5000000.0,0.18,1.36,16.79,5.96,1.1,30334.23,5092.87,2298047460.0,2018-11-22,14:09:50
5.0,,,NBM,332.0,0.0,332.0,332.0,0.0,19.3,5.81,12.35,8.1,1.92,155021.34,19147.0,466931738.0,2018-11-22,14:09:50
6.0,10.5,10.5,NBS,0.0,10.5,10.5,10.5,755471.0,,,-3.57,-27.98,2.44,30561.02,-1092.31,2910573356.0,2018-11-22,14:09:50
7.0,,,NICO,0.0,49.98,49.98,49.98,0.0,1.5,3.0,21.34,4.69,2.31,52131.19,11123.0,1043041096.0,2018-11-22,14:09:50
8.0,,,NITL,75.0,86.0,86.0,86.0,0.0,1.3,1.51,19.13,5.23,1.35,11610.0,2221.35,135000000.0,2018-11-22,14:09:50
9.0,,,OMU,,,2513.25,2513.25,0.0,0.0,0.0,9.65,10.36,1.54,14647.23,1413.28,5828003.0,2018-11-22,14:09:50
10.0,1150.0,1150.0,PCL,980.0,0.0,1150.0,1150.0,503050.0,25.0,2.17,28.69,3.49,1.1,138294.19,39673.0,120255820.0,2018-11-22,14:09:50
11.0,,,STANDARD,600.0,670.0,670.0,670.0,0.0,10.65,1.59,7.74,12.93,2.18,157227.67,12162.0,234668162.0,2018-11-22,14:09:50
12.0,145.0,145.0,SUNBIRD,125.0,145.0,145.0,145.0,20000.0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580.0,2018-11-22,14:09:50
13.0,,,TNM,22.0,24.51,24.51,24.51,0.0,0.6,2.45,5.33,18.77,8.45,246091.43,13108.0,10040450000.0,2018-11-22,14:09:50
. 1,,,BHL,0.0,13.0,13.0,13.0,0.0,1.15,8.85,4.64,21.55,2.12,10916.76,506.54,839750705.0,2018-11-21,14:54:13
10.0,,,PCL,980.0,1150.0,1150.0,1150.0,0.0,25.0,2.17,28.69,3.49,1.1,138294.19,39673.0,120255820.0,2018-11-21,14:54:13
11.0,,,STANDARD,600.0,670.0,670.0,670.0,0.0,10.65,1.59,7.74,12.93,2.18,157227.67,12162.0,234668162.0,2018-11-21,14:54:13
12.0,,,SUNBIRD,125.0,145.0,145.0,145.0,0.0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580.0,2018-11-21,14:54:13
13.0,24.51,24.5,TNM,24.5,27.99,24.51,24.51,3002440.0,0.6,2.45,5.33,18.77,8.45,246091.43,13108.0,10040450000.0,2018-11-21,14:54:13
2.0,,,FMBCH,70.0,0.0,70.0,70.0,0.0,0.0,0.0,15.44,6.48,1.58,163537.5,25245.06,2336250000.0,2018-11-21,14:54:13
3.0,,,ILLOVO,175.0,200.0,200.0,200.0,0.0,0.0,0.0,4.96,20.15,3.9,142688.88,7080.0,713444391.0,2018-11-21,14:54:13
4.0,13.2,13.2,MPICO,12.5,13.2,12.92,13.2,3300.0,0.18,1.36,16.79,5.96,1.1,30334.23,5092.87,2298047460.0,2018-11-21,14:54:13
5.0,,,NBM,332.0,0.0,332.0,332.0,0.0,19.3,5.81,12.35,8.1,1.92,155021.34,19147.0,466931738.0,2018-11-21,14:54:13
6.0,10.5,10.5,NBS,10.5,10.5,10.5,10.5,569175.0,,,-3.57,-27.98,2.44,30561.02,-1092.31,2910573356.0,2018-11-21,14:54:13
7.0,,,NICO,0.0,49.98,49.98,49.98,0.0,1.5,3.0,21.34,4.69,2.31,52131.19,11123.0,1043041096.0,2018-11-21,14:54:13
8.0,,,NITL,75.0,86.0,86.0,86.0,0.0,1.3,1.51,19.13,5.23,1.35,11610.0,2221.35,135000000.0,2018-11-21,14:54:13
9.0,,,OMU,,,2513.25,2513.25,0.0,0.0,0.0,9.65,10.36,1.54,14647.23,1413.28,5828003.0,2018-11-21,14:54:13
1.0,,,BHL,0.0,14.95,13.0,13.0,0.0,1.15,8.85,4.64,21.55,2.12,10916.76,506.54,839750705.0,2018-11-20,14:44:48
2.0,70.0,70.0,FMBCH,63.0,0.0,70.0,70.0,32500.0,0.0,0.0,15.44,6.48,1.58,163537.5,25245.06,2336250000.0,2018-11-20,14:44:48
3.0,200.0,200.0,ILLOVO,175.0,200.0,199.25,200.0,2000.0,0.0,0.0,4.96,20.15,3.9,142688.88,7080.0,713444391.0,2018-11-20,14:44:48
4.0,13.2,12.5,MPICO,13.5,0.0,13.2,12.92,41360.0,0.18,1.39,17.15,5.83,1.07,29690.77,5092.87,2298047460.0,2018-11-20,14:44:48
5.0,,,NBM,332.0,0.0,332.0,332.0,0.0,19.3,5.81,12.35,8.1,1.92,155021.34,19147.0,466931738.0,2018-11-20,14:44:48
6.0,10.5,10.5,NBS,10.5,0.0,10.5,10.5,1000900.0,,,-3.57,-27.98,2.44,30561.02,-1092.31,2910573356.0,2018-11-20,14:44:48
7.0,49.99,49.98,NICO,0.0,49.98,49.99,49.98,92745.0,1.5,3.0,21.34,4.69,2.31,52131.19,11123.0,1043041096.0,2018-11-20,14:44:48
8.0,,,NITL,75.0,86.0,86.0,86.0,0.0,1.3,1.51,19.13,5.23,1.35,11610.0,2221.35,135000000.0,2018-11-20,14:44:48
9.0,2513.25,2513.25,OMU,2513.25,0.0,2513.25,2513.25,58087.0,0.0,0.0,9.65,10.36,1.54,14647.23,1413.28,5828003.0,2018-11-20,14:44:48
10.0,1150.0,1150.0,PCL,980.0,0.0,1100.0,1150.0,100500.0,25.0,2.17,28.69,3.49,1.1,138294.19,39673.0,120255820.0,2018-11-20,14:44:48
11.0,,,STANDARD,600.0,670.0,670.0,670.0,0.0,10.65,1.59,7.74,12.93,2.18,157227.67,12162.0,234668162.0,2018-11-20,14:44:48
12.0,145.0,145.0,SUNBIRD,125.0,145.0,145.0,145.0,20000.0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580.0,2018-11-20,14:44:48
13.0,24.51,24.51,TNM,24.5,27.99,24.5,24.51,96200.0,0.6,2.45,5.33,18.77,8.45,246091.43,13108.0,10040450000.0,2018-11-20,14:44:48
1.0,,,BHL,0.0,14.95,13.0,13.0,0.0,1.15,8.85,4.64,21.55,2.12,10916.76,506.54,839750705.0,2018-11-19,15:29:04
2.0,,,FMBCH,63.0,0.0,70.0,70.0,0.0,0.0,0.0,15.44,6.48,1.58,163537.5,25245.06,2336250000.0,2018-11-19,15:29:04
3.0,200.0,199.0,ILLOVO,175.0,200.0,200.0,199.25,2000.0,0.0,0.0,4.98,20.08,3.88,142153.79,7080.0,713444391.0,2018-11-19,15:29:04
4.0,13.2,13.2,MPICO,12.5,0.0,13.2,13.2,25277.0,0.18,1.36,16.79,5.96,1.1,30334.23,5092.87,2298047460.0,2018-11-19,15:29:04
5.0,,,NBM,332.0,0.0,332.0,332.0,0.0,19.3,5.81,12.35,8.1,1.92,155021.34,19147.0,466931738.0,2018-11-19,15:29:04
6.0,,,NBS,10.5,0.0,10.5,10.5,0.0,,,-3.57,-27.98,2.44,30561.02,-1092.31,2910573356.0,2018-11-19,15:29:04
7.0,49.99,49.99,NICO,0.0,49.99,50.97,49.99,11000.0,1.5,3.0,21.33,4.69,2.31,52141.62,11123.0,1043041096.0,2018-11-19,15:29:04
8.0,,,NITL,75.0,86.0,86.0,86.0,0.0,1.3,1.51,19.13,5.23,1.35,11610.0,2221.35,135000000.0,2018-11-19,15:29:04
9.0,,,OMU,0.0,2513.25,2513.25,2513.25,0.0,0.0,0.0,9.65,10.36,1.54,14647.23,1413.28,5828003.0,2018-11-19,15:29:04
10.0,,,PCL,980.0,1150.0,1100.0,1100.0,0.0,25.0,2.27,29.99,3.33,1.05,132281.4,39673.0,120255820.0,2018-11-19,15:29:04
11.0,,,STANDARD,600.0,670.0,670.0,670.0,0.0,10.65,1.59,7.74,12.93,2.18,157227.67,12162.0,234668162.0,2018-11-19,15:29:04
12.0,,,SUNBIRD,125.0,145.0,145.0,145.0,0.0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580.0,2018-11-19,15:29:04
13.0,24.5,24.5,TNM,24.5,25.8,25.8,24.5,10000.0,0.6,2.45,5.33,18.77,8.44,245991.03,13108.0,10040450000.0,2018-11-19,15:29:04
1.0,13.0,13.0,BHL,0.0,14.95,13.0,13.0,15100.0,1.15,8.85,4.64,21.55,2.12,10916.76,506.54,839750705.0,2018-11-16,14:03:19
2.0,70.0,70.0,FMBCH,63.0,0.0,70.05,70.0,20000.0,0.0,0.0,15.44,6.48,1.58,163537.5,25245.06,2336250000.0,2018-11-16,14:03:19
3.0,,,ILLOVO,175.0,200.0,200.0,200.0,0.0,0.0,0.0,4.96,20.15,3.9,142688.88,7080.0,713444391.0,2018-11-16,14:03:19
4.0,,,MPICO,12.5,0.0,13.2,13.2,0.0,0.18,1.36,16.79,5.96,1.1,30334.23,5092.87,2298047460.0,2018-11-16,14:03:19
5.0,332.0,332.0,NBM,0.0,0.0,332.0,332.0,51100.0,19.3,5.81,12.35,8.1,1.92,155021.34,19147.0,466931738.0,2018-11-16,14:03:19
6.0,,,NBS,10.5,0.0,10.5,10.5,0.0,,,-3.57,-27.98,2.44,30561.02,-1092.31,2910573356.0,2018-11-16,14:03:19
7.0,,,NICO,0.0,50.0,50.97,50.97,0.0,1.5,2.94,20.92,4.78,2.36,53163.8,11123.0,1043041096.0,2018-11-16,14:03:19
8.0,,,NITL,75.0,86.0,86.0,86.0,0.0,1.3,1.51,19.13,5.23,1.35,11610.0,2221.35,135000000.0,2018-11-16,14:03:19
9.0,,,OMU,,,2513.25,2513.25,0.0,0.0,0.0,9.65,10.36,1.54,14647.23,1413.28,5828003.0,2018-11-16,14:03:19
10.0,1100.0,1100.0,PCL,980.0,1150.0,1100.0,1100.0,3182.0,25.0,2.27,29.99,3.33,1.05,132281.4,39673.0,120255820.0,2018-11-16,14:03:19
11.0,,,STANDARD,600.0,670.0,670.0,670.0,0.0,10.65,1.59,7.74,12.93,2.18,157227.67,12162.0,234668162.0,2018-11-16,14:03:19
12.0,,,SUNBIRD,125.0,145.0,145.0,145.0,0.0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580.0,2018-11-16,14:03:19
13.0,26.95,24.5,TNM,24.5,0.0,24.5,25.8,1898710.0,0.6,2.33,5.06,19.76,8.89,259015.5,13108.0,10040450000.0,2018-11-16,14:03:19
1.0,,,BHL,0.0,13.0,13.0,13.0,0.0,1.15,8.85,4.64,21.55,2.12,10916.76,506.54,839750705.0,2018-11-15,14:44:52
2.0,74.0,70.0,FMBCH,0.0,82.1,82.1,70.05,405486.0,0.0,0.0,15.43,6.48,1.58,163654.31,25245.06,2336250000.0,2018-11-15,14:44:52
3.0,,,ILLOVO,175.0,200.0,200.0,200.0,0.0,0.0,0.0,4.96,20.15,3.9,142688.88,7080.0,713444391.0,2018-11-15,14:44:52
4.0,,,MPICO,12.0,0.0,13.2,13.2,0.0,0.18,1.36,16.79,5.96,1.1,30334.23,5092.87,2298047460.0,2018-11-15,14:44:52
5.0,,,NBM,332.0,0.0,332.0,332.0,0.0,19.3,5.81,12.35,8.1,1.92,155021.34,19147.0,466931738.0,2018-11-15,14:44:52
6.0,,,NBS,10.5,0.0,10.5,10.5,0.0,,,-3.57,-27.98,2.44,30561.02,-1092.31,2910573356.0,2018-11-15,14:44:52
7.0,,,NICO,0.0,50.0,50.97,50.97,0.0,1.5,2.94,20.92,4.78,2.36,53163.8,11123.0,1043041096.0,2018-11-15,14:44:52
8.0,,,NITL,75.0,86.0,86.0,86.0,0.0,1.3,1.51,19.13,5.23,1.35,11610.0,2221.35,135000000.0,2018-11-15,14:44:52
9.0,,,OMU,,,2513.25,2513.25,0.0,0.0,0.0,9.65,10.36,1.54,14647.23,1413.28,5828003.0,2018-11-15,14:44:52
10.0,1100.0,1100.0,PCL,980.0,1150.0,1150.0,1100.0,644000.0,25.0,2.27,29.99,3.33,1.05,132281.4,39673.0,120255820.0,2018-11-15,14:44:52
11.0,,,STANDARD,600.0,670.0,670.0,670.0,0.0,10.65,1.59,7.74,12.93,2.18,157227.67,12162.0,234668162.0,2018-11-15,14:44:52
12.0,,,SUNBIRD,125.0,145.0,145.0,145.0,0.0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580.0,2018-11-15,14:44:52
13.0,24.5,24.5,TNM,22.0,24.5,24.5,24.5,100000.0,0.6,2.45,5.33,18.77,8.44,245991.03,13108.0,10040450000.0,2018-11-15,14:44:52
1.0,,,BHL,0.0,13.0,13.0,13.0,0.0,1.15,8.85,4.64,21.55,2.12,10916.76,506.54,839750705.0,2018-11-13,15:17:38
2.0,82.1,82.1,FMBCH,0.0,101.0,96.56,82.1,6000.0,0.0,0.0,13.16,7.6,1.85,191806.13,25245.06,2336250000.0,2018-11-13,15:17:38
3.0,200.0,200.0,ILLOVO,175.0,200.0,200.0,200.0,1456.0,0.0,0.0,4.96,20.15,3.9,142688.88,7080.0,713444391.0,2018-11-13,15:17:38
4.0,,,MPICO,12.0,0.0,13.2,13.2,0.0,0.18,1.36,16.79,5.96,1.1,30334.23,5092.87,2298047460.0,2018-11-13,15:17:38
5.0,332.0,332.0,NBM,332.0,0.0,332.0,332.0,400.0,19.3,5.81,12.35,8.1,1.92,155021.34,19147.0,466931738.0,2018-11-13,15:17:38
6.0,10.01,10.01,NBS,10.01,10.5,10.01,10.01,32400.0,,,-3.75,-26.67,2.33,29134.84,-1092.31,2910573356.0,2018-11-13,15:17:38
7.0,,,NICO,0.0,50.97,50.97,50.97,0.0,1.5,2.94,20.92,4.78,2.36,53163.8,11123.0,1043041096.0,2018-11-13,15:17:38
8.0,,,NITL,75.0,86.0,86.0,86.0,0.0,1.3,1.51,19.13,5.23,1.35,11610.0,2221.35,135000000.0,2018-11-13,15:17:38
9.0,,,OMU,,,2513.25,2513.25,0.0,0.0,0.0,9.65,10.36,1.54,14647.23,1413.28,5828003.0,2018-11-13,15:17:38
10.0,,,PCL,980.0,1150.0,1150.0,1150.0,0.0,25.0,2.17,28.69,3.49,1.1,138294.19,39673.0,120255820.0,2018-11-13,15:17:38
11.0,,,STANDARD,600.0,670.0,670.0,670.0,0.0,10.65,1.59,7.74,12.93,2.18,157227.67,12162.0,234668162.0,2018-11-13,15:17:38
12.0,145.0,145.0,SUNBIRD,125.0,145.0,145.0,145.0,30000.0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580.0,2018-11-13,15:17:38
13.0,24.5,24.5,TNM,22.0,25.39,24.5,24.5,93632.0,0.6,2.45,5.33,18.77,8.44,245991.03,13108.0,10040450000.0,2018-11-13,15:17:38
1.0,13.0,13.0,BHL,0.0,13.0,12.99,13.0,31000.0,1.15,8.85,4.64,21.55,2.12,10916.76,506.54,839750705.0,2018-11-12,15:07:45
2.0,101.0,86.0,FMBCH,86.0,101.0,101.0,96.56,9488.0,0.0,0.0,11.19,8.94,2.18,225589.94,25245.06,2336250000.0,2018-11-12,15:07:45
3.0,200.0,200.0,ILLOVO,200.0,204.85,204.84,200.0,11544.0,0.0,0.0,4.96,20.15,3.9,142688.88,7080.0,713444391.0,2018-11-12,15:07:45
4.0,13.2,13.2,MPICO,0.0,0.0,15.5,13.2,39655.0,0.18,1.36,16.79,5.96,1.1,30334.23,5092.87,2298047460.0,2018-11-12,15:07:45
5.0,332.0,332.0,NBM,332.0,0.0,332.0,332.0,2037.0,19.3,5.81,12.35,8.1,1.92,155021.34,19147.0,466931738.0,2018-11-12,15:07:45
6.0,,,NBS,10.01,0.0,10.01,10.01,0.0,,,-3.75,-26.67,2.33,29134.84,-1092.31,2910573356.0,2018-11-12,15:07:45
7.0,,,NICO,0.0,50.98,50.97,50.97,0.0,1.5,2.94,20.92,4.78,2.36,53163.8,11123.0,1043041096.0,2018-11-12,15:07:45
8.0,,,NITL,0.0,92.0,86.0,86.0,0.0,1.3,1.51,19.13,5.23,1.35,11610.0,2221.35,135000000.0,2018-11-12,15:07:45
9.0,,,OMU,,,2513.25,2513.25,0.0,0.0,0.0,9.65,10.36,1.54,14647.23,1413.28,5828003.0,2018-11-12,15:07:45
10.0,1150.0,1150.0,PCL,0.0,0.0,1149.01,1150.0,475.0,25.0,2.17,28.69,3.49,1.1,138294.19,39673.0,120255820.0,2018-11-12,15:07:45
11.0,,,STANDARD,600.0,670.0,670.0,670.0,0.0,10.65,1.59,7.74,12.93,2.18,157227.67,12162.0,234668162.0,2018-11-12,15:07:45
12.0,,,SUNBIRD,125.0,145.0,145.0,145.0,0.0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580.0,2018-11-12,15:07:45
13.0,24.5,24.5,TNM,23.0,24.5,24.5,24.5,23173.0,0.6,2.45,5.33,18.77,8.44,245991.03,13108.0,10040450000.0,2018-11-12,15:07:45
1.0,,,BHL,0.0,13.2,12.99,12.99,0.0,1.15,8.85,4.64,21.54,2.12,10908.36,506.54,839750705.0,2018-11-09,14:12:21
2.0,,,FMBCH,101.0,0.0,101.0,101.0,0.0,0.0,0.0,10.7,9.35,2.28,235961.25,25245.06,2336250000.0,2018-11-09,14:12:21
3.0,,,ILLOVO,200.0,204.85,204.84,204.84,0.0,0.0,0.0,4.84,20.64,3.99,146141.95,7080.0,713444391.0,2018-11-09,14:12:21
4.0,,,MPICO,13.2,0.0,15.5,15.5,0.0,0.18,1.16,14.3,6.99,1.29,35619.74,5092.87,2298047460.0,2018-11-09,14:12:21
5.0,,,NBM,332.0,0.0,332.0,332.0,0.0,19.3,5.81,12.35,8.1,1.92,155021.34,19147.0,466931738.0,2018-11-09,14:12:21
6.0,10.01,10.01,NBS,10.01,0.0,10.01,10.01,68562.0,,,-3.75,-26.67,2.33,29134.84,-1092.31,2910573356.0,2018-11-09,14:12:21
7.0,,,NICO,0.0,50.98,50.97,50.97,0.0,1.5,2.94,20.92,4.78,2.36,53163.8,11123.0,1043041096.0,2018-11-09,14:12:21
8.0,,,NITL,86.0,92.0,86.0,86.0,0.0,1.3,1.51,19.13,5.23,1.35,11610.0,2221.35,135000000.0,2018-11-09,14:12:21
9.0,,,OMU,,,2513.25,2513.25,0.0,0.0,0.0,9.65,10.36,1.54,14647.23,1413.28,5828003.0,2018-11-09,14:12:21
10.0,1150.0,1100.0,PCL,0.0,1150.0,1099.99,1149.01,50525.0,25.0,2.18,28.71,3.48,1.1,138175.19,39673.0,120255820.0,2018-11-09,14:12:21
11.0,,,STANDARD,600.0,670.0,670.0,670.0,0.0,10.65,1.59,7.74,12.93,2.18,157227.67,12162.0,234668162.0,2018-11-09,14:12:21
12.0,,,SUNBIRD,125.0,145.0,145.0,145.0,0.0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580.0,2018-11-09,14:12:21
13.0,24.5,24.5,TNM,23.0,25.39,24.5,24.5,1012200.0,0.6,2.45,5.33,18.77,8.44,245991.03,13108.0,10040450000.0,2018-11-09,14:12:21
1.0,12.99,12.99,BHL,0.0,13.2,12.99,12.99,30000.0,1.15,8.85,4.64,21.54,2.12,10908.36,506.54,839750705.0,2018-11-08,15:15:13
2.0,,,FMBCH,101.0,0.0,101.0,101.0,0.0,0.0,0.0,10.7,9.35,2.28,235961.25,25245.06,2336250000.0,2018-11-08,15:15:13
3.0,,,ILLOVO,200.0,204.85,204.84,204.84,0.0,0.0,0.0,4.84,20.64,3.99,146141.95,7080.0,713444391.0,2018-11-08,15:15:13
4.0,15.5,15.5,MPICO,15.5,19.5,18.0,15.5,33444.0,0.18,1.16,14.3,6.99,1.29,35619.74,5092.87,2298047460.0,2018-11-08,15:15:13
